X,Y,OBJECTID,stop_name,stop_code,routes_served
-6.388978298,53.37328932,3517,Carpenterstown Road,7233,37
-6.341566329,53.39713208,3518,Ballycoolin Road,7237,"17A, 220, 40D"
-6.344855021,53.39724963,3519,Ballycoolin Road,7238,"17A, 220, 40D"
-6.423486389,53.38343006,3520,Clonsilla Station,7240,39
-6.346866265,53.39773588,3521,Ballycoolin Road (Rosemount Business Park),7241,"17A, 220, 40D"
-6.35006145,53.39832835,3522,Ballycoolin Road (Rosemount Business Park),7242,"17A, 220, 40D"
-6.357764058,53.40332398,3523,Ballycoolin Road (Snugborough Road),7243,"17A, 220, 40D"
-6.351773243,53.39878341,3524,Rosemount Business Park,7247,"17A, 220, 40D"
-6.112302543,53.57753411,3525,Dublin Road (Community Centre),7292,"33, 33A, 33X"
-6.37072676,53.38801544,3526,Hospital Car Park,7297,"17A, 220"
-6.370337172,53.38758769,3527,Hospital Car Park,7298,"17A, 220"
-6.368430764,53.40991455,3528,Cruiserath Road,7318,"220, 38B, 40D"
-6.368712726,53.4096218,3529,Cruiserath Road,7319,"220, 38, 38A"
-6.150534081,53.434008,3530,Blackwoods Estate,7327,"142, 42"
-6.193166542,53.44056583,3531,Feltrim Lane,7328,43
-6.19298678,53.44054514,3532,Kettles Lane,7329,43
-6.363223418,53.40136769,3533,Abbottstown Laboratories,7334,"17A, 236, 38, 38A"
-6.360831791,53.41272254,3534,Ballycoolin Business Park,7342,"220, 236, 38, 38A, 40D"
-6.361203527,53.41283549,3535,Ballycoolin Business Park,7343,"220, 236, 38, 38B, 40D"
-6.357650296,53.40471554,3536,Business Park (Ballycoolin Road),7344,"220, 236, 38, 38A, 40D"
-6.242020727,53.42801965,3537,Dublin Airport,7347,"16, 16C, 41"
-6.241610739,53.42774398,3538,Dublin Airport,7348,"102, 41, 41B"
-6.234773548,53.42532419,3539,Great Southern Hotel,7349,"16, 16C, 41"
-6.36522824,53.38398557,3540,Total Fitness,7374,"38A, 39, 76A"
-6.400474981,53.38974797,3541,Blanchardstown Road S,7379,"220, 239, 37, 39"
-6.372145323,53.37881319,3542,Laurel Lodge Road,7380,37
-6.415977753,53.4103481,3543,Damastown Green,7381,"236, 38, 38A, 38B"
-6.408754259,53.40882298,3544,Damastown Way,7382,"38, 38A, 38B"
-6.442332063,53.39798608,3545,Blackwood Estate,7388,"39, 39A"
-6.370592558,53.38601829,3546,Navan Road N3,7389,"17A, 39A, 70"
-6.239138862,53.42674583,3547,Dublin Airport,7400,"747, 757"
-6.24049165,53.42678375,3548,Dublin Airport,7401,"747, 757"
-6.386161363,53.4175705,3549,Bealing Boulevard,7505,"238, 40D"
-6.140670411,53.39688641,3550,Grange Park,7552,29A
-6.365721329,53.41388609,3551,Cruiserath Road,7575,236
-6.124462552,53.58327101,3552,Mourne View,7592,"33, 33A"
-6.220554059,53.45808126,3553,Foxwood,7594,"33B, 43"
-6.201462396,53.31249301,3554,Rock Road (Bellevue Avenue),425,"4, 7, 8, 84A"
-6.19983067,53.31096735,3555,Rock Road (Saint Helen's Road),426,"4, 7, 8, 84A"
-6.195006951,53.30826987,3556,Rock Road (Booterstown Hall),427,"4, 7, 8, 84A"
-6.190712857,53.3069015,3557,Blackrock College,428,"4, 7, 8"
-6.187129261,53.30470787,3558,Blackrock Clinic,429,"4, 7, 8, 84A"
-6.185885597,53.30148015,3559,Mount Merrion Avenue,430,17
-6.189071367,53.30065671,3560,Mount Merrion Avenue,431,17
-6.192942376,53.29959189,3561,Mount Merrion Avenue,432,17
-6.197221432,53.29845223,3562,Mount Merrion Avenue,433,17
-6.199451971,53.29785676,3563,Mount Merrion Avenue (Woodlands Park),434,17
-6.203746226,53.29598904,3564,Stillorgan Road (Mount Merrion Ave),435,"116, 145, 46A, 47, 7B, 7D"
-6.206113006,53.29321135,3565,Lower Trees Road (The Rise),437,47
-6.215036534,53.28895001,3566,Lower Kilmacud Road (Redesdale Road),441,11
-6.211995685,53.28921005,3567,Dale Drive,442,11
-6.209029044,53.28912957,3568,South Avenue,443,11
-6.207558995,53.28805585,3569,Kilmacud Park,444,"11, 116, 47, 75"
-6.208528028,53.28568853,3570,Kilmacud House,445,"11, 116, 47, 75"
-6.21054188,53.28020896,3571,Upp KilmacudRoadExt,447,"11, 116, 47, 75"
-6.206624628,53.27490993,3572,Burton Hall Road,448,"114, 116, 47"
-6.216899276,53.27627746,3573,Blackthorn Road,449,"11, 114, 116, 75"
-6.213484684,53.27509382,3574,Heather Road,450,"11, 114, 116, 75"
-6.207760469,53.27822571,3575,"Blackthorn Drive, Arkle Road",451,"11, 116, 47"
-6.207537183,53.28857684,3576,Upper Kilmacud Road #1,453,"11, 116, 47, 75"
-6.209914616,53.2891159,3577,South Avenue,454,11
-6.21090002,53.29245635,3578,South Avenue,459,47
-6.205638464,53.2934379,3579,Lower Trees Road (The Rise),460,47
-6.203466902,53.29478041,3580,Stillorgan Road (Trees Road),461,"116, 118, 145, 46A, 46E, 47, 7B, 7D"
-6.20318037,53.29696024,3581,Mount Merrion Ave (Stillorgan Road),462,17
-6.198507246,53.29820202,3582,Mount Merrion Avenue,464,17
-6.19613946,53.29884933,3583,Mount Merrion Avenue,465,17
-6.192072153,53.29994722,3584,Mount Merrion Avenue (Glenvar Park),466,17
-6.188278345,53.30095925,3585,Mount Merrion Avenue,467,17
-6.185260909,53.30170434,3586,Sydney Avenue,468,17
-6.184042142,53.30284527,3587,Rock Road,469,"4, 7, 8, 84A"
-6.188951492,53.30561641,3588,Blackrock Clinic,470,"4, 7, 8, 84A"
-6.191044302,53.30687058,3589,Blackrock College,471,"4, 7, 8, 84A"
-6.19490327,53.30788181,3590,Rock Road (Booterstown Avenue),472,"4, 7, 8, 84A"
-6.197367142,53.30924035,3591,Rock Road (Grotto Avenue),473,"4, 7, 8, 84A"
-6.201888675,53.31270616,3592,Rock Road (Bellevue Avenue),475,"4, 7, 8, 84A"
-6.218205866,53.29965747,3593,Foster Avenue,867,17
-6.256110585,53.29510352,3594,Upper Churchtown Road (Beaumont Avenue),1035,"161, 17, 61"
-6.25905218,53.29581163,3595,Braemor Road (Upper Churchtown Road),1036,"14, 14C"
-6.263487602,53.3007479,3596,Braemor Road (Landscape Ave),1037,"14, 14C"
-6.264017353,53.3043329,3597,Mount Carmel Hospital,1042,14
-6.264305104,53.30130808,3598,Braemor Road (Redwood Court),1043,14
-6.261349809,53.29981793,3599,Braemor Road (near Landscape Gardens),1044,14
-6.259631934,53.29852554,3600,Braemor Road (near Landscape Gardens),1045,14
-6.257351723,53.29335998,3601,Weston Park,1046,14
-6.25648736,53.28953635,3602,Mount Albion Road,1047,14
-6.257335272,53.28749944,3603,Barton Road East,1048,14
-6.262332153,53.28707801,3604,"Barton Road East, Meadow Villas",1049,14
-6.260789641,53.28738809,3605,Meadow Grove Estate,1051,"14, 14C"
-6.256955392,53.28761972,3606,Barton Road East,1052,"14, 14C"
-6.256784617,53.28997213,3607,Beaumont Avenue,1053,"14, 14C"
-6.257344043,53.29391714,3608,Weston Park,1054,"14, 14C"
-6.255835951,53.29521635,3609,Upper Churchtown Road (Beaumont Avenue),1055,"161, 17, 61"
-6.278138334,53.29423719,3610,Nutgrove Avenue,1281,"17, 61, 75"
-6.277943064,53.29424336,3611,Stone Park Orchard,1307,"17, 61, 75"
-6.275503043,53.29374071,3612,Hockey Club,1308,"17, 61, 75"
-6.271714229,53.29246347,3613,Nutgrove Avenue (Loreto Avenue),1309,"17, 61, 75"
-6.267737836,53.29174963,3614,Nutgrove Avenue (Whitehall Road),1310,"161, 17, 61"
-6.264434565,53.29219595,3615,Nutgrove Avenue (Whitebarn Road),1311,"161, 17, 61"
-6.261193815,53.2933172,3616,Church Of The Good Shepherd,1312,"161, 17, 61"
-6.258787736,53.29419888,3617,Nutgrove Avenue,1313,"161, 17, 61"
-6.258216548,53.2942265,3618,Nutgrove Avenue,1314,"161, 17, 61"
-6.264210776,53.29216573,3619,Nutgrove Avenue (Whitebarn Road),1315,"161, 17, 61"
-6.261790559,53.29302929,3620,Oakdown Road,1316,"161, 17, 61"
-6.270037892,53.29199874,3621,Nutgrove Avenue (Whitehall Road),1317,"17, 61, 75"
-6.272296391,53.29253482,3622,Nutgrove Avenue (Loreto Avenue),1318,"17, 61, 75"
-6.275611249,53.29366138,3623,Hockey Club,1319,"17, 61, 75"
-6.21606771,53.30883844,3624,Woodbine Road,2007,"116, 145, 17, 46A, 47, 7B, 7D, 84X"
-6.21113188,53.30557368,3625,Stillorgan Road,2008,"116, 145, 17, 46A, 47, 7B, 7D"
-6.207835635,53.30330409,3626,Radisson Hotel Stillorgan Road,2009,"116, 145, 17, 46A, 47, 7B, 7D"
-6.204659416,53.29889702,3627,Stillorgan Road,2010,"116, 145, 17, 46A, 47, 7B, 7D"
-6.200765467,53.29159378,3628,College of Further Education,2011,"116, 47"
-6.199140591,53.2899244,3629,Shopping Centre,2012,"116, 47"
-6.194430299,53.28530509,3630,Saint John of God's Hospital,2013,"145, 46A, 75, 7D"
-6.192900323,53.28210905,3631,Beechwood Court,2014,"145, 46A, 75, 7D, 84X"
-6.179125904,53.27556271,3632,Knockshinna Estate,2015,"145, 46A, 75, 7D"
-6.184125953,53.27823659,3633,Stillorgan Road (Newtownpark Ave),2016,"145, 46A, 75, 7D, 84X"
-6.175000804,53.27418733,3634,Foxrock Church,2017,"145, 46A, 75, 7D, 84X"
-6.17209527,53.27445741,3635,Kill Lane (Foxrock Court),2018,"46A, 75, 7D"
-6.169874854,53.27588844,3636,Kill Lane (Foxrock),2019,"46A, 75, 7D"
-6.16651074,53.27705917,3637,Beech Park Avenue,2020,"46A, 75, 7D"
-6.164408382,53.27817732,3638,Kill Lane (Foxrock Close),2021,"46A, 75, 7D"
-6.161568376,53.28005707,3639,Kill Lane,2022,"46A, 63, 75, 7D"
-6.158416161,53.28151846,3640,Abbey Road,2023,"63, 7B"
-6.15945838,53.28344008,3641,Rory O'Connor Park,2024,"63, 7B"
-6.160520757,53.28489461,3642,Abbey Park,2025,"63, 7B"
-6.159710257,53.28665281,3643,Monkstown Avenue (Stradbrook Road),2026,"4, 63"
-6.156847209,53.28695913,3644,Monkstown Farm (Monkstown Ave),2027,63
-6.153317943,53.28532257,3645,Monkstown Farm,2028,63
-6.14943568,53.28387817,3646,Oliver Plunkett Road,2029,63
-6.14692504,53.2836684,3647,Oliver Plunkett Road,2030,63
-6.145694347,53.28611207,3648,Mounttown Park,2031,"46A, 63, 75, 8"
-6.144768187,53.28948627,3649,Kendal House,2032,"46A, 63, 75"
-6.143376783,53.29147801,3650,Knapton Court,2033,"46A, 63, 75"
-6.142769511,53.29268198,3651,Vesey Place,2034,"46A, 63, 75"
-6.142665422,53.29577235,3652,Crofton House,2035,"46A, 63, 7, 75"
-6.13820879,53.29579273,3653,Crofton Avenue,2036,"46A, 63, 7, 75"
-6.13450147,53.29376634,3654,Royal Marine Road,2037,"111, 45A, 59"
-6.13505065,53.29493443,3655,Outside Train Station,2038,75
-6.134431556,53.29468206,3656,Outside Train Station,2039,"46A, 63, 75"
-6.13541637,53.292738,3657,Royal Marine Road,2040,"111, 45A, 46A, 63, 7, 75"
-6.13927818,53.29362525,3658,Bloomfield Shopping Centre,2041,"46A, 63, 7, 75"
-6.142652462,53.2936509,3659,York Road,2042,"46A, 63, 75"
-6.142673146,53.29248273,3660,Saint Michael's Terrace,2043,"46A, 63, 75"
-6.143703086,53.29087188,3661,Community Training Centre,2044,"46A, 63, 75"
-6.145025933,53.28907682,3662,York Road (Mounttown Upper),2045,"46A, 63, 75"
-6.145592925,53.2860296,3663,Lower Mounttown Road,2046,"46A, 63, 75, 8"
-6.14736164,53.28363024,3664,Oliver Plunkett Road,2047,63
-6.150464051,53.28402895,3665,Saint Patrick's Crescent,2048,63
-6.154236021,53.28559745,3666,Monkstown Farm,2049,63
-6.157411782,53.2870847,3667,Monkstown Farm (Monkstown Ave),2050,63
-6.159807914,53.28647455,3668,Monkstown Avenue (Stradbrook Road),2051,"4, 63"
-6.218535368,53.29967138,3669,Foster Avenue,2052,17
-6.160283253,53.28483702,3670,Abbey Park,2053,"63, 7B"
-6.159197474,53.28322932,3671,Rory O'Connor Park,2054,"63, 7B"
-6.158176747,53.28150577,3672,Abbey Road,2055,"63, 7B"
-6.162059959,53.27943546,3673,Deansgrange Business Park,2056,"46A, 63, 75, 7D"
-6.164921791,53.2777448,3674,Kill Lane (Foxrock Close),2057,"46A, 75, 7D"
-6.167324985,53.27660429,3675,Beech Park Avenue,2058,"46A, 75, 7D"
-6.170715535,53.2751643,3676,Kill Lane (Foxrock),2059,"46A, 75, 7D"
-6.175234764,53.27397519,3677,Springfield Park,2060,"145, 46A, 75, 7D, 84X"
-6.180167264,53.27575837,3678,Knocksinna Estate,2061,"145, 46A, 75, 7D"
-6.186895745,53.27905174,3679,Rocwood Estate,2062,"145, 46A, 75, 7D, 84X"
-6.189991747,53.28031221,3680,Galloping Green,2063,"145, 46A, 75, 7D"
-6.193863013,53.28275281,3681,Stillorgan Road,2064,"118, 145, 46A, 75, 7D, 84X"
-6.194899664,53.28484481,3682,Stillorgan Road,2065,"118, 145, 46A, 75, 7D"
-6.19954081,53.2900383,3683,Shopping Centre,2066,47
-6.201189271,53.29186084,3684,Old Stillorgan Road (Woodlands Ave),2067,47
-6.20428912,53.29699492,3685,Stillorgan Road (Sycamore Crescent),2068,"116, 118, 145, 17, 46A, 46E, 47, 7B, 7D"
-6.205697934,53.29989237,3686,Booterstown Avenue,2069,"116, 118, 145, 17, 46A, 46E, 47, 7B, 7D"
-6.208188431,53.30312064,3687,Radisson Hotel Stillorgan Road,2070,"116, 118, 145, 17, 46A, 46E, 47, 7B, 7D"
-6.212639959,53.30000561,3688,North Avenue (Mather Road North),2073,47
-6.211163516,53.29799707,3689,North Avenue (Greenfield Road),2074,47
-6.21040387,53.29607117,3690,Deer Park,2075,47
-6.210540885,53.29351157,3691,South Avenue,2076,47
-6.210480654,53.29674644,3692,Mount Merrion House,2079,47
-6.211417283,53.29802784,3693,North Avenue (Greenfield Road),2080,47
-6.212815026,53.29976555,3694,North Avenue (Mather Road North),2081,47
-6.118279208,53.20955037,3695,Saint Peter's Road,2113,185
-6.245184866,53.30325732,3696,Dundrum Retail Park,2820,"17, 44, 61"
-6.24562726,53.30125048,3697,Central Mental Hospital,2822,"17, 44, 61"
-6.24636814,53.29745038,3698,Dundrum Road,2823,"17, 44, 61"
-6.245780071,53.29349591,3699,Dundrum Road,2824,44
-6.245701731,53.29247909,3700,Outside Luas Station,2825,"161, 44, 44B"
-6.243573073,53.28951759,3701,Main Street,2826,"14, 14C, 44, 44B"
-6.241233924,53.28803601,3702,Citizen Advice Centre,2827,"44, 44B"
-6.238715587,53.28617423,3703,Riverdale Apartments,2828,"44, 44B"
-6.236808695,53.28440233,3704,Sandyford Road,2829,"116, 44, 44B"
-6.233563737,53.28234992,3705,Sandyford Road (Ballally Park),2830,"116, 44, 44B"
-6.231555046,53.27905741,3706,Balally Hill,2831,"116, 44, 44B"
-6.230340003,53.27725072,3707,Clonard Road,2832,"116, 44, 44B"
-6.229078967,53.27438272,3708,Sandyford Road (Blackthorn Drive),2833,"114, 44, 44B"
-6.22586681,53.270479,3709,Saint Mary's Church,2835,44
-6.229605726,53.27542419,3710,Sandyford Road (Blackthorn Drive),2836,"44, 44B"
-6.230665627,53.27735442,3711,Clonard Road,2837,"116, 44, 44B"
-6.232036432,53.27974766,3712,Ballawley Park,2838,"116, 44, 44B"
-6.2340526,53.2828605,3713,Ballawley Park (Dun Emer Road),2839,"116, 44, 44B"
-6.237036861,53.28432481,3714,Pallottine Fathers,2840,"116, 44, 44B"
-6.240099376,53.28717438,3715,Dundrum Town Centre,2841,"44, 44B"
-6.246355622,53.28786877,3716,Ballinteer Road,2842,"14, 14C, 75"
-6.245603423,53.28426241,3717,Lynwood Estate,2843,"14, 14C, 75"
-6.244904877,53.28264324,3718,Ashlawn Estate,2844,"14, 14C, 75"
-6.244628689,53.27950228,3719,Mayfield Terrace,2845,"116, 14, 14C, 75"
-6.247960436,53.27724132,3720,Ballinteer Park,2846,"116, 14, 14C, 75"
-6.249875257,53.27625377,3721,Ballinteer Avenue,2847,"116, 14, 14C, 75"
-6.255458662,53.27539184,3722,Broadford Road (Broadford Rise),2848,"116, 14, 14C, 75"
-6.255120833,53.27742722,3723,Broadford Lawn,2849,"116, 14, 14C, 75"
-6.255568165,53.2796988,3724,Broadford Road (Chestnut Grove),2850,"116, 14, 14C, 75"
-6.258212237,53.28069021,3725,Broadford Road,2851,"116, 14, 14C, 75"
-6.260942253,53.28067613,3726,Broadford Road (Stone Masons Way),2852,"116, 14, 14C, 75"
-6.260680889,53.2808341,3727,Broadford Road (Stone Masons Way),2853,"116, 14, 75"
-6.257236553,53.2807119,3728,Broadford Walk,2854,"116, 14, 75"
-6.25512331,53.27920693,3729,Broadford Road (Chestnut Grove),2855,"116, 14, 75"
-6.254981578,53.27716453,3730,Broadford Lawn,2856,"116, 14, 75"
-6.255409707,53.27475296,3731,Broadford Road (Broadford Rise),2857,"116, 14, 75"
-6.252408452,53.27517639,3732,Ballintyre Woods,2858,"116, 14, 75"
-6.248599797,53.27700803,3733,Ballinteer Avenue,2859,"116, 14, 75"
-6.246153747,53.27814953,3734,Ballinteer Avenue (Mayfield Terrace),2860,"116, 14, 75"
-6.244880531,53.2795779,3735,Wesley College,2861,"116, 14, 75"
-6.245120136,53.2828801,3736,Ballinteer Road,2862,"14, 75"
-6.245461095,53.28334352,3737,Ballinteer Road,2863,"14, 75"
-6.246142924,53.28610395,3738,Castlebrook Estate,2864,"14, 75"
-6.244045786,53.28969533,3739,Holy Cross Church,2865,"14, 44, 44B"
-6.245726127,53.29151771,3740,Dundrum Shopping Centre,2866,"14, 44, 44B"
-6.249914985,53.29399709,3741,Upper Churchtown Road (Notre Dame School),2867,"161, 17, 61"
-6.249299553,53.29400603,3742,Upper Churchtown Road (Notre Dame School),2868,"161, 17, 61"
-6.236286353,53.289437,3743,Emerald Briar,2872,75
-6.232500173,53.28885962,3744,Upper Kilmacud Road,2873,75
-6.227988621,53.28732757,3745,Upper Kilmacud Road #1,2874,75
-6.219741914,53.28509249,3746,Hazel Villas,2877,75
-6.216083749,53.28433673,3747,Lakelands Estate,2878,75
-6.210550176,53.28467625,3748,Marsham Court,2879,75
-6.21490299,53.28423816,3749,Upper Kilmacud Road #2,2880,75
-6.218441172,53.28463263,3750,Upper Kilmacud Road #2,2882,75
-6.221774556,53.28562616,3751,Upper Kilmacud Road,2883,75
-6.22760929,53.28707026,3752,Eden Park Avenue,2885,75
-6.231231385,53.28834645,3753,Eden Park Road,2886,75
-6.233778257,53.2891482,3754,Upper Kilmacud Road,2887,75
-6.246184014,53.29535342,3755,Dundrum Road,2892,"17, 44, 61"
-6.246569221,53.29766905,3756,Dundrum Road,2893,"17, 44, 61"
-6.245940417,53.30093151,3757,Central Mental Hospital,2894,"17, 44, 61"
-6.245268686,53.30304284,3758,Dundrum Business Park,2895,"17, 44, 61"
-6.246618072,53.30819494,3759,Luke's Crescent,2897,"142, 44, 61"
-6.264223907,53.27630175,3760,Grange Road (Stonemasons Way),2971,16
-6.247865816,53.27185598,3761,Kingston Estate,2975,16
-6.255415655,53.27202962,3762,Grange Hall Estate,2976,"16, 16C"
-6.260240944,53.2735742,3763,Brehon Field Road,2977,"16, 16C"
-6.265470483,53.27699401,3764,Stone Masons Way,2978,"116, 16, 16C"
-6.159832842,53.27018805,3765,South Park Estate,2995,"63, 84, 84A"
-6.167425308,53.27075442,3766,Bray Road (Old Bray Road),2996,145
-6.263816204,53.30448277,3767,Mount Carmel Hospital,2998,"14, 14C"
-6.233177787,53.29642876,3768,Goatstown Road (Goatstown Avenue),3016,11
-6.231103758,53.29433971,3769,Goatstown Road (Farmhill Road),3017,11
-6.228634443,53.29202004,3770,Drummartin Terrace,3018,11
-6.227386955,53.29026677,3771,Drummartin Road (Eden Park Drive),3019,11
-6.224971239,53.28919719,3772,Lower Kilmacud Road (Drummartin Close),3020,11
-6.221331105,53.28908002,3773,Sweet Briar Lane,3021,11
-6.217020905,53.28884487,3774,Mount Anville Primary School,3022,11
-6.217953311,53.2887869,3775,Mount Anville School,3023,11
-6.222115843,53.28896589,3776,Sweet Briar Lane,3024,11
-6.225624777,53.2889912,3777,Lower Kilmacud Road (Drummartin Close),3025,11
-6.227977424,53.29085978,3778,Drummartin Road (Eden Park Drive),3026,11
-6.22900292,53.29217831,3779,Drummartin Terrace,3027,11
-6.231613655,53.2947068,3780,Goatstown Road (Farmhill Road),3028,11
-6.233315323,53.29636788,3781,Goatstown Road (Goatstown Avenue),3029,11
-6.182083767,53.30232108,3782,Blackrock Park,3032,"17, 7, 8, 84A"
-6.178184612,53.30192002,3783,George's Avenue,3033,"17, 7, 8"
-6.174696257,53.29962859,3784,Temple Road,3034,"46E, 7, 8"
-6.167641466,53.29584418,3785,Montpellier Manor,3036,"7, 8"
-6.165720894,53.29550006,3786,Monkstown Road (Alma Road),3037,"7, 8"
-6.160937268,53.29475225,3787,Monkstown Road,3038,"7, 8"
-6.157909325,53.29434598,3788,Monkstown Road (Albany Avenue),3039,"7, 8"
-6.154346383,53.29382349,3789,Monkstown Church,3040,"7, 8"
-6.14958196,53.29402828,3790,Monkstown Crescent,3041,7
-6.146237083,53.29505493,3791,De Vesci Terrace,3042,7
-6.120708603,53.27989638,3792,Upper Albert Road,3044,59
-6.135167537,53.29190718,3793,Dun Laoghaire Shopping Centre,3046,59
-6.131013039,53.29017029,3794,Upper George's Street,3047,"111, 45A, 59, 7"
-6.127010742,53.28839071,3795,Outside Train Station,3048,"59, 7D"
-6.124398894,53.28740587,3796,Summerhill Road,3049,"59, 7D"
-6.122184009,53.28694855,3797,Glasthule Road,3050,"59, 7D"
-6.117765423,53.28612385,3798,Sandycove Tennis Club,3051,"59, 7D"
-6.114883665,53.28582665,3799,Sandycove Road,3052,"59, 7D"
-6.111323505,53.28560851,3800,Baywater Terrace,3053,"59, 7D"
-6.107565348,53.28410179,3801,Our Lady's Manor,3054,"59, 7D, 8"
-6.106931007,53.28182663,3802,Ulverton Road,3055,"59, 7D, 8"
-6.10707344,53.28030086,3803,Church Road,3056,"59, 7D, 8"
-6.107057863,53.27827822,3804,Castle Street,3057,"59, 7D, 8"
-6.107877328,53.27839909,3805,Castle Street,3058,"59, 8"
-6.107101528,53.28000469,3806,Church Road,3059,"59, 7D, 8"
-6.106947084,53.28214148,3807,The Paddocks,3060,"59, 7D, 8"
-6.107802774,53.28415949,3808,Our Lady's Manor,3061,"59, 7D, 8"
-6.111805118,53.2855712,3809,Breffni Road,3062,"59, 7D"
-6.116287067,53.28597467,3810,Buckley Galleries,3063,"59, 7D"
-6.119386974,53.28608652,3811,Brighton House,3064,"59, 7D"
-6.122752808,53.28697548,3812,Glasthule Road,3065,"59, 7D"
-6.125692739,53.28765991,3813,Glasthule Church,3066,"59, 7D"
-6.127368136,53.28845025,3814,Summerhill Road,3067,"59, 7D"
-6.130472912,53.28982925,3815,Upper George's Street,3068,"111, 45A, 59, 7"
-6.132637682,53.29075303,3816,Upper George's Street,3069,"111, 45A, 59, 7"
-6.135818534,53.2921151,3817,Upper George's Street #1,3070,"111, 45A, 59, 7"
-6.145174977,53.29498448,3818,Dunleary Hill,3071,7
-6.148690061,53.29418522,3819,Longford Place,3072,7
-6.155022949,53.29378902,3820,Monkstown,3073,"7, 8"
-6.15926819,53.2944928,3821,Monkstown Road,3074,"7, 8"
-6.162236959,53.29488015,3822,Monkstown Road (Queen's Park),3075,"7, 8"
-6.16600883,53.29543258,3823,Monkstown Road (Montpelier Parade),3076,"7, 8"
-6.168448376,53.29591949,3824,Monkstown Road,3077,"7, 8"
-6.170581692,53.29830718,3825,Seapoint Avenue,3079,"7, 8, 84, 84A"
-6.174115419,53.3002309,3826,Church,3080,"7, 8, 84, 84A"
-6.17776024,53.30061023,3827,Carysfort Avenue,3081,"7, 8, 84, 84A"
-6.178082005,53.30045336,3828,Carysfort Avenue,3082,"114, 17, 84, 84A"
-6.18100458,53.30123502,3829,Frascati Shop Centre,3083,17
-6.181072681,53.30139784,3830,Frascati Shopping Centre,3084,"4, 7, 8, 84A"
-6.178341224,53.3024707,3831,Outside Train Station,3085,"114, 17, 46E"
-6.123920235,53.27368204,3832,Avondale Road,3091,59
-6.12679186,53.27213625,3833,Saint Joseph of Cluny School,3092,59
-6.130109168,53.27033672,3834,Avondale Road (Cluny Grove),3093,59
-6.12723532,53.26919502,3835,Cluny Grove,3094,59
-6.121750097,53.27085248,3836,Ballinaclea Road,3095,59
-6.118259357,53.27044688,3837,Killiney Road,3096,59
-6.115058898,53.26991993,3838,Wyvern Estate,3097,59
-6.11436952,53.26786865,3839,Killiney Hill Park,3098,59
-6.115012488,53.26484073,3840,Killiney Hill Road,3099,59
-6.114490921,53.26817618,3841,Killiney Hill Park,3100,59
-6.115463442,53.26992632,3842,Fort Lawns Estate,3101,59
-6.118648134,53.27047099,3843,Killiney Grove,3102,59
-6.1215218,53.27092977,3844,Ballinaclea Road,3103,59
-6.130957985,53.26703331,3845,Killiney Golf Club,3104,59
-6.129127168,53.27119319,3846,Arnold Park Roundabout,3105,59
-6.127412485,53.27200219,3847,Avondale Road (Arnold Grove),3106,59
-6.124341728,53.27330217,3848,Avondale Park,3107,59
-6.1232957,53.27458903,3849,Avondale Road,3108,59
-6.121751604,53.27697361,3850,Upper Albert Road (Avondale Roundabout),3109,59
-6.118720513,53.27974817,3851,Saint Catherine's Road,3110,59
-6.115348385,53.27731298,3852,Barnhill Avenue,3111,59
-6.169758882,53.2957958,3853,Stradbrook Road,3114,"4, 46E, 84, 84A"
-6.167600741,53.29399196,3854,Stradbrook Road,3115,"4, 84, 84A"
-6.167159913,53.28992246,3855,Maynard,3116,"4, 84, 84A"
-6.166969752,53.28560514,3856,Link Road,3117,"84, 84A"
-6.166364101,53.28398692,3857,Dean's Grange Cemetery,3118,"84, 84A"
-6.165283543,53.28155243,3858,Cemetery,3119,"84, 84A"
-6.16327026,53.27744073,3859,Clonkeen Road,3120,"63, 84, 84A"
-6.161634186,53.27398196,3860,Beech Park Road,3122,"63, 84, 84A"
-6.16054488,53.27176301,3861,Beech Estate,3123,"63, 84, 84A"
-6.159385013,53.26944409,3862,South Park Estate,3124,"63, 84, 84A"
-6.158383898,53.26727142,3863,Clonkeen Road (Monaloe Crescent),3125,"63, 84, 84A"
-6.159168347,53.26541396,3864,Clonkeen Road,3126,"63, 84, 84A"
-6.153966269,53.26262801,3865,Cabinteely Park,3127,"84, 84A"
-6.15105548,53.26129755,3866,Old Bray Road,3128,"84, 84A"
-6.148350476,53.26145331,3867,Foot Bridge,3129,"145, 84, 84A"
-6.146000338,53.25860341,3868,Bray Road (opp Kilbogget Park),3130,"145, 84, 84A"
-6.1451746,53.25551653,3869,Bray Road (opp Kilbogget Park),3131,"145, 84, 84A"
-6.142957062,53.25273155,3870,Shanganagh Vale,3132,"145, 84, 84A"
-6.140841703,53.25036159,3871,Garrison Mews,3133,"145, 84, 84A"
-6.136031335,53.2469068,3872,Bray Road,3134,"145, 84, 84A, 84X"
-6.130539109,53.24295575,3873,Loughlinstown Hospital,3135,"145, 84, 84A, 84X"
-6.127336037,53.23772812,3874,Cottsfoot,3136,"145, 84, 84A"
-6.124726895,53.23435237,3875,Saint Anne's Church,3138,"145, 84, 84A"
-6.124075894,53.23005463,3876,Bray Road,3139,"145, 45A, 84, 84A"
-6.1242543,53.22974284,3877,Dublin Road,3140,"145, 45A, 84, 84A"
-6.125122861,53.23454736,3878,Saint Anne's Church,3141,"145, 84, 84A"
-6.127605996,53.23806493,3879,Kentfield Estate,3142,"145, 84, 84A"
